,title,price,link
20,"Lenovo IdeaPad Slim 5 13th Gen Intel Core i7 13700H 16"" (40.6cm) WUXGA-IPS 300Nits Thin & Light Laptop (16GB/1TB SSD/Win 11/MSO 21/FHD+IR Camera/Alexa/1Yr ADP Free/Cloud Grey/1.9Kg), 82XF007FIN  ","89,000",https://amazon.in//Lenovo-IdeaPad-WUXGA-IPS-300Nits-82XF007FIN/dp/B0D9H2XBVL/ref=sr_1_87?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ZCnszAWebjp4b9QolhjL_BXSl_z0bYMO5hj-PHVrtVquE4QY4Qe0q0ICLUS8bTS86SWIjJcdUG6MPndXGQFWoXMt7HbM0TwPAO9aQdCr-_6uXZs8Mnj_zYasCWYNvq-90kQO5TiZPh-A2GyU9lkXA5xijMFIQxo0zwZHjiA2G8Vq7XA9leRa8jpjayakfvsZMOXJy0Zm4DrxMsks5HVsBbTh5MSGWGZulF-Q8dln7dY.JV-B3bRHw-u4JKcl6J5vpjbn_83C8kD5V1qXL173yS0&dib_tag=se&keywords=laptop&qid=1730572185&sprefix=lep%2Caps%2C757&sr=8-87
21,"ASUS TUF Gaming A15, 15.6"" (39.62cm) FHD 16:9 144Hz, AMD Ryzen 7 7435HS, Gaming Laptop (16 DDR5/512GB SSD/NVIDIA GeForce RTX 2050/Windows 11 Home/Graphite Black/2.30 Kg), FA506NFR-HN045W  ","54,990",https://amazon.in//ASUS-Gaming-15-6-39-62cm-FA506NFR-HN045W/dp/B0CDQ5CW9V/ref=sr_1_88?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ZCnszAWebjp4b9QolhjL_BXSl_z0bYMO5hj-PHVrtVquE4QY4Qe0q0ICLUS8bTS86SWIjJcdUG6MPndXGQFWoXMt7HbM0TwPAO9aQdCr-_6uXZs8Mnj_zYasCWYNvq-90kQO5TiZPh-A2GyU9lkXA5xijMFIQxo0zwZHjiA2G8Vq7XA9leRa8jpjayakfvsZMOXJy0Zm4DrxMsks5HVsBbTh5MSGWGZulF-Q8dln7dY.JV-B3bRHw-u4JKcl6J5vpjbn_83C8kD5V1qXL173yS0&dib_tag=se&keywords=laptop&qid=1730572185&sprefix=lep%2Caps%2C757&sr=8-88
22,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR 4GB /Cosmos Gray/1.86Kg), B12UCX-1695IN  ","52,400",https://amazon.in//MSI-i5-12450H-Windows-GeForce-B12UCX-1695IN/dp/B0CV9S9VTD/ref=sr_1_89?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ZCnszAWebjp4b9QolhjL_BXSl_z0bYMO5hj-PHVrtVquE4QY4Qe0q0ICLUS8bTS86SWIjJcdUG6MPndXGQFWoXMt7HbM0TwPAO9aQdCr-_6uXZs8Mnj_zYasCWYNvq-90kQO5TiZPh-A2GyU9lkXA5xijMFIQxo0zwZHjiA2G8Vq7XA9leRa8jpjayakfvsZMOXJy0Zm4DrxMsks5HVsBbTh5MSGWGZulF-Q8dln7dY.JV-B3bRHw-u4JKcl6J5vpjbn_83C8kD5V1qXL173yS0&dib_tag=se&keywords=laptop&qid=1730572185&sprefix=lep%2Caps%2C757&sr=8-89
23,"HP Victus Windows 11 Home Gaming Laptop,AMD Ryzen 7 7840Hs Ai Powered,6Gb RTX 3050 Gpu,16.1-Inch (40.9 Cm),95W Tgp,Fhd,IPS,144Hz,16Gb Ddr5,1Tb Ssd,RGB Backlit Kb,B&O (Mso,Blue,2.29 Kg),S0089Ax  ","81,990",https://amazon.in//HP-Powered-16-1-inch-Backlit-s0089AX/dp/B0CNR7KRSC/ref=sr_1_90?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ZCnszAWebjp4b9QolhjL_BXSl_z0bYMO5hj-PHVrtVquE4QY4Qe0q0ICLUS8bTS86SWIjJcdUG6MPndXGQFWoXMt7HbM0TwPAO9aQdCr-_6uXZs8Mnj_zYasCWYNvq-90kQO5TiZPh-A2GyU9lkXA5xijMFIQxo0zwZHjiA2G8Vq7XA9leRa8jpjayakfvsZMOXJy0Zm4DrxMsks5HVsBbTh5MSGWGZulF-Q8dln7dY.JV-B3bRHw-u4JKcl6J5vpjbn_83C8kD5V1qXL173yS0&dib_tag=se&keywords=laptop&qid=1730572185&sprefix=lep%2Caps%2C757&sr=8-90
24,"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","29,990",https://amazon.in//Acer-i3-1305U-Premium-Windows-AL15-53/dp/B0DB1SDB87/ref=sr_1_13?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.BBnT97cykFY8SfEP2_0aDht_84_2ynzfzPKQBHaIs2hAuesqLycyGK3mm_cAUh0dH_P0vCMPqX8fS8Xde0W9WM1jx6_yyA7qmfVIDi1OXPW7HQn0VA9BfPFFkM00s4wAfj-m5uJVpPuQoQ80f20He-e89jHnXRvWt5UMsXszzbSndTxoUCRVgTu1S4nfSJi2q_Yjc0b9oEA09jKrYe2ouvvcglkPRRSxeEUy37fSHS8.U-9GtigkIhuNFpZwjzOfpRqJmwSNVW8eqvY8kWVsrzM&dib_tag=se&keywords=laptop&qid=1730572108&sprefix=lep%2Caps%2C757&sr=8-13
25,(Refurbished) HP Zbook Miniserver Laptop Intel QuadCore i7-7th Gen Xeon E3-1505M V5 @ 2.8 Ghz Processor 4GB Nvidia Quadro M2000M Graphic (64 GB DDR4 RAM/512 GB SSD/15.6 Inches/Windows/Bluetooth/Webcam)  ,"48,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMzYxNTQyMTk5ODk2NjUyOjE3MzA1NzIxODU6c3BfbXRmOjMwMDM2ODI1NTAyNjUzMjo6MDo6&url=%2FRefurbished-HP-Miniserver-Processor-Bluetooth%2Fdp%2FB0DK1SHSZD%2Fref%3Dsr_1_91_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.ZCnszAWebjp4b9QolhjL_BXSl_z0bYMO5hj-PHVrtVquE4QY4Qe0q0ICLUS8bTS86SWIjJcdUG6MPndXGQFWoXMt7HbM0TwPAO9aQdCr-_6uXZs8Mnj_zYasCWYNvq-90kQO5TiZPh-A2GyU9lkXA5xijMFIQxo0zwZHjiA2G8Vq7XA9leRa8jpjayakfvsZMOXJy0Zm4DrxMsks5HVsBbTh5MSGWGZulF-Q8dln7dY.JV-B3bRHw-u4JKcl6J5vpjbn_83C8kD5V1qXL173yS0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572185%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
26,"(Refurbished) HP Workstation Zbook Intel Core i7-4810MQ Quad Core Processor , 4 GB Ram & 128 GB SSD, 15.6 Inches with Intel & Nvidia K2100M Dual Graphics with FHD Screen 1080p Laptop Computer  ","21,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMzYxNTQyMTk5ODk2NjUyOjE3MzA1NzIxODU6c3BfbXRmOjMwMDM2NTQ3MjIzMzMzMjo6MDo6&url=%2FHP-Workstation-i7-4810MQ-Processor-Graphics%2Fdp%2FB0BKFY8HNW%2Fref%3Dsr_1_92_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.ZCnszAWebjp4b9QolhjL_BXSl_z0bYMO5hj-PHVrtVquE4QY4Qe0q0ICLUS8bTS86SWIjJcdUG6MPndXGQFWoXMt7HbM0TwPAO9aQdCr-_6uXZs8Mnj_zYasCWYNvq-90kQO5TiZPh-A2GyU9lkXA5xijMFIQxo0zwZHjiA2G8Vq7XA9leRa8jpjayakfvsZMOXJy0Zm4DrxMsks5HVsBbTh5MSGWGZulF-Q8dln7dY.JV-B3bRHw-u4JKcl6J5vpjbn_83C8kD5V1qXL173yS0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572185%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
27,"Chuwi HeroBook Plus 15.6"" FHD Laptop, Intel Celeron N4020 Dual Core Processor Upto 2.80GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 11,WiFi 6,Webcam,BT 5.2,HDMI Port,38Wh, 1.74kg (Iron Gray)  ","18,990",https://amazon.in//Chuwi-HeroBook-Plus-Processor-Graphics/dp/B0D9QQ7SS1/ref=sr_1_93?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ZCnszAWebjp4b9QolhjL_BXSl_z0bYMO5hj-PHVrtVquE4QY4Qe0q0ICLUS8bTS86SWIjJcdUG6MPndXGQFWoXMt7HbM0TwPAO9aQdCr-_6uXZs8Mnj_zYasCWYNvq-90kQO5TiZPh-A2GyU9lkXA5xijMFIQxo0zwZHjiA2G8Vq7XA9leRa8jpjayakfvsZMOXJy0Zm4DrxMsks5HVsBbTh5MSGWGZulF-Q8dln7dY.JV-B3bRHw-u4JKcl6J5vpjbn_83C8kD5V1qXL173yS0&dib_tag=se&keywords=laptop&qid=1730572185&sprefix=lep%2Caps%2C757&sr=8-93
28,"AXL VayuBook Laptop 14.1 Inch FHD IPS Display (4GB Ram,128GB SSD) 1920 * 1080 Resolution | HD Gemini Lake N4020 | Windows 11 Home | UHD Graphics 600 (Cloud Silver)  ","11,990",https://amazon.in//AXL-VayuBook-Display-Resolution-Graphics/dp/B0CK5RCXPG/ref=sr_1_94?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ZCnszAWebjp4b9QolhjL_BXSl_z0bYMO5hj-PHVrtVquE4QY4Qe0q0ICLUS8bTS86SWIjJcdUG6MPndXGQFWoXMt7HbM0TwPAO9aQdCr-_6uXZs8Mnj_zYasCWYNvq-90kQO5TiZPh-A2GyU9lkXA5xijMFIQxo0zwZHjiA2G8Vq7XA9leRa8jpjayakfvsZMOXJy0Zm4DrxMsks5HVsBbTh5MSGWGZulF-Q8dln7dY.JV-B3bRHw-u4JKcl6J5vpjbn_83C8kD5V1qXL173yS0&dib_tag=se&keywords=laptop&qid=1730572185&sprefix=lep%2Caps%2C757&sr=8-94
29,"(Refurbished) ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","41,641",https://amazon.in//Refurbished-ASUS-Vivobook-i5-12500H-X1502ZA-EJ542WS/dp/B0CBZ6HMKR/ref=sr_1_95?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ZCnszAWebjp4b9QolhjL_BXSl_z0bYMO5hj-PHVrtVquE4QY4Qe0q0ICLUS8bTS86SWIjJcdUG6MPndXGQFWoXMt7HbM0TwPAO9aQdCr-_6uXZs8Mnj_zYasCWYNvq-90kQO5TiZPh-A2GyU9lkXA5xijMFIQxo0zwZHjiA2G8Vq7XA9leRa8jpjayakfvsZMOXJy0Zm4DrxMsks5HVsBbTh5MSGWGZulF-Q8dln7dY.JV-B3bRHw-u4JKcl6J5vpjbn_83C8kD5V1qXL173yS0&dib_tag=se&keywords=laptop&qid=1730572185&sprefix=lep%2Caps%2C757&sr=8-95
30,"Lenovo V14 G3 (2024), Intel Core i3 12th Gen 1215U - (16GB/512GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021 Pro Plus  ","33,490",https://amazon.in//Lenovo-V14-Intel-Core-1215U/dp/B0DJCPSV47/ref=sr_1_96?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ZCnszAWebjp4b9QolhjL_BXSl_z0bYMO5hj-PHVrtVquE4QY4Qe0q0ICLUS8bTS86SWIjJcdUG6MPndXGQFWoXMt7HbM0TwPAO9aQdCr-_6uXZs8Mnj_zYasCWYNvq-90kQO5TiZPh-A2GyU9lkXA5xijMFIQxo0zwZHjiA2G8Vq7XA9leRa8jpjayakfvsZMOXJy0Zm4DrxMsks5HVsBbTh5MSGWGZulF-Q8dln7dY.JV-B3bRHw-u4JKcl6J5vpjbn_83C8kD5V1qXL173yS0&dib_tag=se&keywords=laptop&qid=1730572185&sprefix=lep%2Caps%2C757&sr=8-96
31,"ASUS Vivobook Go 14, AMD Ryzen 3 7320U, Thin and Light Laptop, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Windows 11/Office 2021/42WHr /Silver/1.38 kg), E1404FA-NK321WS  ","30,990",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK321WS/dp/B0C37G66X5/ref=sr_1_97?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ZCnszAWebjp4b9QolhjL_BXSl_z0bYMO5hj-PHVrtVquE4QY4Qe0q0ICLUS8bTS86SWIjJcdUG6MPndXGQFWoXMt7HbM0TwPAO9aQdCr-_6uXZs8Mnj_zYasCWYNvq-90kQO5TiZPh-A2GyU9lkXA5xijMFIQxo0zwZHjiA2G8Vq7XA9leRa8jpjayakfvsZMOXJy0Zm4DrxMsks5HVsBbTh5MSGWGZulF-Q8dln7dY.JV-B3bRHw-u4JKcl6J5vpjbn_83C8kD5V1qXL173yS0&dib_tag=se&keywords=laptop&qid=1730572185&sprefix=lep%2Caps%2C757&sr=8-97
32,"HP 15s Core i3 12th Gen (8GB RAM/512GB SSD/FHD/MS Office 21/Windows 11/15.6"" (39.6cm)/Silver/1.69 kg) fy5011TU Laptop  ","37,490",https://amazon.in//HP-Office-Windows-39-6cm-fy5011TU/dp/B0D4LZMJ5Z/ref=sr_1_98?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ZCnszAWebjp4b9QolhjL_BXSl_z0bYMO5hj-PHVrtVquE4QY4Qe0q0ICLUS8bTS86SWIjJcdUG6MPndXGQFWoXMt7HbM0TwPAO9aQdCr-_6uXZs8Mnj_zYasCWYNvq-90kQO5TiZPh-A2GyU9lkXA5xijMFIQxo0zwZHjiA2G8Vq7XA9leRa8jpjayakfvsZMOXJy0Zm4DrxMsks5HVsBbTh5MSGWGZulF-Q8dln7dY.JV-B3bRHw-u4JKcl6J5vpjbn_83C8kD5V1qXL173yS0&dib_tag=se&keywords=laptop&qid=1730572185&sprefix=lep%2Caps%2C757&sr=8-98
33,"ASUS TUF Gaming F17, Intel Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) FHD 165Hz, Gaming Laptop (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.60 kg), FX706HF-NY040W  ","50,850",https://amazon.in//ASUS-i5-11400H-17-3-inch-GeForce-FX706HF-NY040W/dp/B0D3LXXQFY/ref=sr_1_99?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ZCnszAWebjp4b9QolhjL_BXSl_z0bYMO5hj-PHVrtVquE4QY4Qe0q0ICLUS8bTS86SWIjJcdUG6MPndXGQFWoXMt7HbM0TwPAO9aQdCr-_6uXZs8Mnj_zYasCWYNvq-90kQO5TiZPh-A2GyU9lkXA5xijMFIQxo0zwZHjiA2G8Vq7XA9leRa8jpjayakfvsZMOXJy0Zm4DrxMsks5HVsBbTh5MSGWGZulF-Q8dln7dY.JV-B3bRHw-u4JKcl6J5vpjbn_83C8kD5V1qXL173yS0&dib_tag=se&keywords=laptop&qid=1730572185&sprefix=lep%2Caps%2C757&sr=8-99
34,"ASUS Vivobook 15 (2023), Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Fingerprint/Blue/1.7 kg), X1504VA-NJ323WS  ","38,990",https://amazon.in//ASUS-Vivobook-Integrated-Fingerprint-X1504VA-NJ323WS/dp/B0C1GH5S7G/ref=sr_1_100?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ZCnszAWebjp4b9QolhjL_BXSl_z0bYMO5hj-PHVrtVquE4QY4Qe0q0ICLUS8bTS86SWIjJcdUG6MPndXGQFWoXMt7HbM0TwPAO9aQdCr-_6uXZs8Mnj_zYasCWYNvq-90kQO5TiZPh-A2GyU9lkXA5xijMFIQxo0zwZHjiA2G8Vq7XA9leRa8jpjayakfvsZMOXJy0Zm4DrxMsks5HVsBbTh5MSGWGZulF-Q8dln7dY.JV-B3bRHw-u4JKcl6J5vpjbn_83C8kD5V1qXL173yS0&dib_tag=se&keywords=laptop&qid=1730572185&sprefix=lep%2Caps%2C757&sr=8-100
35,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/8 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","27,990",https://amazon.in//Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CKLN7PSZ/ref=sr_1_14?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.BBnT97cykFY8SfEP2_0aDht_84_2ynzfzPKQBHaIs2hAuesqLycyGK3mm_cAUh0dH_P0vCMPqX8fS8Xde0W9WM1jx6_yyA7qmfVIDi1OXPW7HQn0VA9BfPFFkM00s4wAfj-m5uJVpPuQoQ80f20He-e89jHnXRvWt5UMsXszzbSndTxoUCRVgTu1S4nfSJi2q_Yjc0b9oEA09jKrYe2ouvvcglkPRRSxeEUy37fSHS8.U-9GtigkIhuNFpZwjzOfpRqJmwSNVW8eqvY8kWVsrzM&dib_tag=se&keywords=laptop&qid=1730572108&sprefix=lep%2Caps%2C757&sr=8-14
36,"MSI Modern 14, Intel 12th Gen. i5 1235U,36CM Laptop(16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe/Classic Black/1.4Kg),C12MO-1203IN  ","38,732",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMzYxNTQyMTk5ODk2NjUyOjE3MzA1NzIxODU6c3BfYnRmOjMwMDI2MDU5ODA5OTkzMjo6MDo6&url=%2FMSI-Modern-Windows-Classic-C12MO-1203IN%2Fdp%2FB0D22M49ZQ%2Fref%3Dsr_1_101_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.ZCnszAWebjp4b9QolhjL_BXSl_z0bYMO5hj-PHVrtVquE4QY4Qe0q0ICLUS8bTS86SWIjJcdUG6MPndXGQFWoXMt7HbM0TwPAO9aQdCr-_6uXZs8Mnj_zYasCWYNvq-90kQO5TiZPh-A2GyU9lkXA5xijMFIQxo0zwZHjiA2G8Vq7XA9leRa8jpjayakfvsZMOXJy0Zm4DrxMsks5HVsBbTh5MSGWGZulF-Q8dln7dY.JV-B3bRHw-u4JKcl6J5vpjbn_83C8kD5V1qXL173yS0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572185%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
37,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","36,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMzYxNTQyMTk5ODk2NjUyOjE3MzA1NzIxODU6c3BfYnRmOjMwMDEwNzY0ODY4NjAzMjo6MDo6&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.ZCnszAWebjp4b9QolhjL_BXSl_z0bYMO5hj-PHVrtVquE4QY4Qe0q0ICLUS8bTS86SWIjJcdUG6MPndXGQFWoXMt7HbM0TwPAO9aQdCr-_6uXZs8Mnj_zYasCWYNvq-90kQO5TiZPh-A2GyU9lkXA5xijMFIQxo0zwZHjiA2G8Vq7XA9leRa8jpjayakfvsZMOXJy0Zm4DrxMsks5HVsBbTh5MSGWGZulF-Q8dln7dY.JV-B3bRHw-u4JKcl6J5vpjbn_83C8kD5V1qXL173yS0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572185%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
38,"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Win 11/Office 2021/Backlit KB/1Yr ADP Free/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FKIN  ","32,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNzI0ODcyNDkwMTY2MTM6MTczMDU3MjE5ODpzcF9hdGZfbmV4dDozMDAyODYyMjE3MDY1MzI6OjA6Og&url=%2FLenovo-IdeaPad-i3-1215U-Backlit-82RJ00FKIN%2Fdp%2FB0DB1WCBBS%2Fref%3Dsr_1_97_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.Hfv7TSZ-tmrCGQdovXvMwyw1J-KUQ7MrCgfliRuWEdlliQBI2aXAyG3LZZcipgYaPDFs1uwIdULEiDwGbeY_8phZrBzmsay5PhMRGFBi2goHtcJIIJ-sGesqPpEVypnohU9gRK4i-13pKhJqRHHVLqcT0pRPgqFfY7HmhcqAHiP5JRfYU6r4vMs6ZYiTH_Y0qvY-0e0_DtfXGCJZzitpDHHuzLv3D3hEnXMiItFdAXc.bJG9dyO2YpLdBWVfnhQObbqcRsU0suchfm5vivvUsI8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572198%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
39,"(Refurbished) Lenovo ThinkPad P50 Intel Core i7-6820HQ Quad Core Processor Nvidia M1000M 2GB Graphic Laptop (16 GB DDR4 RAM/128 GB SSD/15.6"" (39.62 cm) FHD (1080p)/Windows 10/WiFi/Bluetooth/Webcam)  ","25,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNzI0ODcyNDkwMTY2MTM6MTczMDU3MjE5ODpzcF9hdGZfbmV4dDozMDAyNjA4MTg4Mzg3MzI6OjA6Og&url=%2FRefurbished-Lenovo-i7-6820HQ-Processor-Bluetooth%2Fdp%2FB0D9KPC3CX%2Fref%3Dsr_1_98_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.Hfv7TSZ-tmrCGQdovXvMwyw1J-KUQ7MrCgfliRuWEdlliQBI2aXAyG3LZZcipgYaPDFs1uwIdULEiDwGbeY_8phZrBzmsay5PhMRGFBi2goHtcJIIJ-sGesqPpEVypnohU9gRK4i-13pKhJqRHHVLqcT0pRPgqFfY7HmhcqAHiP5JRfYU6r4vMs6ZYiTH_Y0qvY-0e0_DtfXGCJZzitpDHHuzLv3D3hEnXMiItFdAXc.bJG9dyO2YpLdBWVfnhQObbqcRsU0suchfm5vivvUsI8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572198%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
40,"HP Pavilion 16, Enhanced by AI, Intel Core Ultra 7 155U, 16-inch (40.6 cm), WUXGA, 16GB LPDDR5x, 512GB SSD, Intel graphics, 1080p FHD IR camera, Copilot, Backlit KB (Win 11, Silver, 1.77 kg), af0028TU  ","81,990",https://amazon.in//HP-Pavilion-Enhanced-Graphics-af0028TU/dp/B0D2685XZW/ref=sr_1_99?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.Hfv7TSZ-tmrCGQdovXvMwyw1J-KUQ7MrCgfliRuWEdlliQBI2aXAyG3LZZcipgYaPDFs1uwIdULEiDwGbeY_8phZrBzmsay5PhMRGFBi2goHtcJIIJ-sGesqPpEVypnohU9gRK4i-13pKhJqRHHVLqcT0pRPgqFfY7HmhcqAHiP5JRfYU6r4vMs6ZYiTH_Y0qvY-0e0_DtfXGCJZzitpDHHuzLv3D3hEnXMiItFdAXc.bJG9dyO2YpLdBWVfnhQObbqcRsU0suchfm5vivvUsI8&dib_tag=se&keywords=laptop&qid=1730572198&sprefix=lep%2Caps%2C757&sr=8-99
41,HP 15s Core i3 12th Gen (8GB RAM/1TB SSD/FHD/Windows 11/MS Office/15.6” (39.6cm)/Silver/1.69kg) fq5328TU Laptop  ,"39,999",https://amazon.in//HP-i3-1215U-Anti-Glare-Speakers-15s-fq5328TU/dp/B0CYQ8DS2B/ref=sr_1_100?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.Hfv7TSZ-tmrCGQdovXvMwyw1J-KUQ7MrCgfliRuWEdlliQBI2aXAyG3LZZcipgYaPDFs1uwIdULEiDwGbeY_8phZrBzmsay5PhMRGFBi2goHtcJIIJ-sGesqPpEVypnohU9gRK4i-13pKhJqRHHVLqcT0pRPgqFfY7HmhcqAHiP5JRfYU6r4vMs6ZYiTH_Y0qvY-0e0_DtfXGCJZzitpDHHuzLv3D3hEnXMiItFdAXc.bJG9dyO2YpLdBWVfnhQObbqcRsU0suchfm5vivvUsI8&dib_tag=se&keywords=laptop&qid=1730572198&sprefix=lep%2Caps%2C757&sr=8-100
42,"ASUS Vivobook Go 14, AMD Ryzen 3 7320U, Thin and Light Laptop, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Windows 11/Office 2021/42WHr /Silver/1.38 kg), E1404FA-NK321WS  ","30,990",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK321WS/dp/B0C37G66X5/ref=sr_1_101?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.Hfv7TSZ-tmrCGQdovXvMwyw1J-KUQ7MrCgfliRuWEdlliQBI2aXAyG3LZZcipgYaPDFs1uwIdULEiDwGbeY_8phZrBzmsay5PhMRGFBi2goHtcJIIJ-sGesqPpEVypnohU9gRK4i-13pKhJqRHHVLqcT0pRPgqFfY7HmhcqAHiP5JRfYU6r4vMs6ZYiTH_Y0qvY-0e0_DtfXGCJZzitpDHHuzLv3D3hEnXMiItFdAXc.bJG9dyO2YpLdBWVfnhQObbqcRsU0suchfm5vivvUsI8&dib_tag=se&keywords=laptop&qid=1730572198&sprefix=lep%2Caps%2C757&sr=8-101
